"Survey ID","User ID","Start time","Submission time","Time to complete","Meal ID","Meal name","Food ID","Search term","Intake24 food code","Description (en)","Description (local)","Nutrient table name","Nutrient table code","Food group code","Food group (en)","Food group (local)","Ready meal","Brand","Serving size (g/ml)","Serving image","Leftovers (g/ml)","Leftovers image","Portion size (g/ml)","Reasonable amount","Missing food description","Missing food portion size","Missing food leftovers","Energy (kcal)","Fat","Satd FA","Protein","Carbohydrate","Total sugars","Non-milk extrinsic sugars","Alcohol","Fibre, water-insoluble","Fibre, water-soluble","Vitamin C","Calcium","Iron","Alpha-carotene","Beta cryptoxanthin","Beta-carotene","Biotin","Chloride","Cholesterol","Cis-Mon FA","Cis-n3 FA","Cis-n6 FA","Copper","Energy (kJ)","Englyst fibre","Folate","Fructose","Glucose","Haem iron","Intrinsic and milk sugars","Iodine","Lactose","Magnesium","Maltose","Manganese","Niacin","Niacin equivalent","Nitrogen conversion factor","Non-haem iron","Other sugars (UK)","Pantothenic acid","Phosphorus","Potassium","Retinol","Riboflavin","Selenium","Sodium","Southgate fibre","Starch","Sucrose","Thiamin","Total carotene","Total nitrogen","Trans FA","Tryptophan/60","Vitamin A","Vitamin B12","Vitamin B6","Vitamin D","Vitamin E","Water","Zinc","CO₂ emissions"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","1","Breakfast","1","toast","WHLT","Toast, wholemeal bread","Toast, wholemeal bread","NDNS","138","2","Brown and wholemeal bread/rolls","Brown and wholemeal bread/rolls","false","N/A","74.00","N/A","0.00","N/A","74.00","true","N/A","N/A","N/A","204.24","2.44","0.53","9.62","38.33","3.40","0.00","0.00","N/A","N/A","0.00","78.44","1.78","0.00","0.00","0.00","4.44","836.20","0.00","0.52","0.10","0.60","0.17","867.28","3.63","31.08","0.59","0.15","0.00","3.40","0.00","0.00","48.84","2.74","1.30","2.81","4.51","4.31","1.78","N/A","0.44","149.48","230.14","0.00","0.04","8.14","377.40","4.81","34.85","0.00","0.21","0.00","1.63","0.03","1.70","0.00","0.00","0.07","0.00","0.15","19.83","1.18","120.62"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","1","Breakfast","2","jam","JAME","Jam, raspberry / strawberry / blackberry","Jam, raspberry / strawberry / blackberry","NDNS","2215","82","Preserves and syrups: glace cherries, honey, jam, marmalade, lemon curd, marzipan, mincemeat, chocolate spread, ice cream topping","Preserves and syrups: glace cherries, honey, jam, marmalade, lemon curd, marzipan, mincemeat, chocolate spread, ice cream topping","false","N/A","50.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/jam/Gjam04.jpg","0.00","N/A","50.00","true","N/A","N/A","N/A","119.00","0.00","0.00","0.30","31.45","31.45","30.75","0.00","N/A","N/A","5.00","6.00","0.10","0.00","0.00","0.00","0.00","4.50","0.00","0.00","0.00","0.00","0.01","508.00","0.45","0.00","6.80","12.50","0.00","0.70","3.50","0.00","2.50","3.65","0.07","0.00","0.00","3.13","0.10","N/A","0.00","5.00","21.50","0.00","0.00","0.00","14.50","0.50","0.00","8.50","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14.90","0.00","19.00"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","1","Breakfast","3","cheerios","CHRO","Cheerios","Cheerios","NDNS","7637","5","Sugar coated breakfast cereals: sugar puffs, frosties","Sugar coated breakfast cereals: sugar puffs, frosties","false","N/A","89.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/cereal_hoopF/hoopF7.jpg","0.00","N/A","89.00","true","N/A","N/A","N/A","331.08","3.38","0.80","7.57","72.09","19.85","17.71","0.00","N/A","N/A","45.39","400.50","10.59","0.00","0.00","0.00","1.78","489.50","0.00","1.17","0.04","1.16","0.20","1407.09","4.72","151.30","0.89","0.80","0.00","2.14","0.00","0.00","48.06","0.45","1.57","12.02","13.62","5.19","10.59","N/A","4.54","213.60","194.91","0.00","1.25","1.78","445.00","6.32","52.24","17.71","1.07","0.00","1.25","0.00","1.60","0.00","0.80","1.51","0.00","0.18","2.23","1.16","415.63"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","1","Breakfast","4","rice krispie cake","CKRC","Chocolate Rice Krispie cakes","Chocolate Rice Krispie cakes","NDNS","310","16","Cakes: sweet buns, sweet pastries, fruit scones and custard tart (sweet but not savoury based items)","Cakes: sweet buns, sweet pastries, fruit scones and custard tart (sweet but not savoury based items)","false","N/A","24.00","N/A","0.00","N/A","24.00","true","N/A","N/A","N/A","112.32","4.56","2.71","1.37","17.54","10.75","10.54","0.00","N/A","N/A","0.00","5.76","1.25","0.72","0.00","6.96","0.72","48.96","0.96","1.44","0.01","0.18","0.12","473.04","0.53","16.56","0.07","0.10","0.00","0.19","0.48","0.02","16.56","0.00","0.14","1.27","1.46","1.49","1.25","N/A","0.29","30.48","58.32","2.40","0.12","0.96","32.88","N/A","6.79","10.54","0.10","7.44","0.22","0.01","0.19","3.60","0.12","0.12","0.37","0.24","0.36","0.26","28.80"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","1","Breakfast","5","coffee","CFFB","Coffee","Coffee","NDNS","2307","92","Coffee (excluding added sugar)","Coffee (excluding added sugar)","false","N/A","430.73","N/A","0.00","N/A","430.73","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","12.92","0.43","0.00","0.00","0.00","12.92","12.92","0.00","0.00","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.31","0.00","43.07","0.00","0.00","3.88","3.88","26.92","0.43","N/A","0.00","34.46","516.88","0.00","0.04","0.00","4.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","421.26","0.43","90.45"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","1","Breakfast","6","associated food prompt","HD_LSSM","Lactose free semi skimmed milk","Lactose free semi skimmed milk","NDNS","9493","21","Semi-skimmed milks: includes longlife semi-skimmed","Semi-skimmed milks: includes longlife semi-skimmed","false","N/A","82.04","N/A","0.00","N/A","82.04","true","N/A","N/A","N/A","32.82","1.39","0.90","2.95","2.22","2.22","0.00","0.00","N/A","N/A","1.64","100.09","0.00","0.00","0.00","7.38","3.28","71.38","4.92","0.41","0.01","0.03","0.00","137.01","0.00","9.85","1.07","1.07","0.00","2.22","30.36","0.00","8.20","0.00","0.00","0.08","0.74","5.23","0.00","N/A","0.82","78.76","128.81","17.23","0.21","0.82","49.23","N/A","0.00","0.00","0.02","7.38","0.49","0.04","0.66","18.87","0.74","0.08","0.00","0.08","75.48","0.33","115.68"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","2","Early snack or drink","1","apple","EAPL","Apples - skin was eaten","Apples - skin was eaten","NDNS","1952","73","Fresh fruit","Fresh fruit","false","N/A","161.00","N/A","0.00","N/A","161.00","true","N/A","N/A","N/A","75.67","0.16","0.03","0.64","19.00","19.00","0.00","0.00","N/A","N/A","9.66","6.44","0.16","0.00","24.15","16.10","1.61","0.00","0.00","0.02","0.02","0.06","0.03","320.39","2.90","1.61","9.98","2.74","0.00","19.00","0.00","0.00","8.05","0.00","0.16","0.16","0.32","10.06","0.16","N/A","0.00","17.71","193.20","0.00","0.03","0.00","4.83","3.22","0.00","6.28","0.05","28.98","0.16","0.00","0.16","4.83","0.00","0.16","0.00","0.97","136.05","0.16","193.20"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","2","Early snack or drink","2","biscuit","CTCM","Biscuits with cream filling e.g. Custard creams, bourbons","Biscuits with cream filling e.g. Custard creams, bourbons","NDNS","8198","14","Sweet biscuits: excludes full coated biscuits","Sweet biscuits: excludes full coated biscuits","false","Other","39.00","N/A","0.00","N/A","39.00","true","N/A","N/A","N/A","186.03","9.09","5.19","1.95","25.66","11.66","10.96","0.00","N/A","N/A","0.00","46.02","0.86","0.00","0.00","5.46","1.17","74.10","1.17","2.63","0.02","0.78","0.08","780.39","0.90","4.29","0.00","0.62","0.00","0.66","3.12","0.43","11.31","0.00","0.28","0.62","1.01","2.22","0.86","N/A","0.23","39.78","98.67","0.00","0.02","0.78","73.32","1.21","14.04","10.61","0.06","5.46","0.35","0.01","0.39","0.78","0.00","0.04","0.00","0.90","0.90","0.23","123.63"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","2","Early snack or drink","3","frosties","FRST","Frosties / frosted flakes","Frosties","NDNS","227","6","High sugar breakfast cereals: sugar content above 30g total sugar per 100g","High sugar breakfast cereals: sugar content above 30g total sugar per 100g","false","N/A","24.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/cereal_flakeD/flakeD1.jpg","0.00","N/A","24.00","true","N/A","N/A","N/A","90.00","0.14","0.02","1.08","22.51","9.31","8.50","0.00","N/A","N/A","0.00","109.44","1.92","3.84","0.00","28.08","0.48","129.60","0.00","0.02","0.00","0.05","0.00","384.00","0.36","39.84","0.24","0.26","0.00","0.79","2.16","0.00","2.40","0.00","0.02","3.43","3.58","1.50","1.92","N/A","0.05","7.20","14.16","0.00","0.31","1.20","84.00","0.48","13.20","8.81","0.29","30.00","0.19","0.00","0.14","5.04","0.19","0.41","0.00","0.02","0.74","0.07","67.92"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","2","Early snack or drink","4","coffee","CFFB","Coffee","Coffee","NDNS","2307","92","Coffee (excluding added sugar)","Coffee (excluding added sugar)","false","N/A","430.73","N/A","0.00","N/A","430.73","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","12.92","0.43","0.00","0.00","0.00","12.92","12.92","0.00","0.00","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.31","0.00","43.07","0.00","0.00","3.88","3.88","26.92","0.43","N/A","0.00","34.46","516.88","0.00","0.04","0.00","4.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","421.26","0.43","90.45"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","2","Early snack or drink","5","associated food prompt","HD_LSSM","Lactose free semi skimmed milk","Lactose free semi skimmed milk","NDNS","9493","21","Semi-skimmed milks: includes longlife semi-skimmed","Semi-skimmed milks: includes longlife semi-skimmed","false","N/A","82.04","N/A","0.00","N/A","82.04","true","N/A","N/A","N/A","32.82","1.39","0.90","2.95","2.22","2.22","0.00","0.00","N/A","N/A","1.64","100.09","0.00","0.00","0.00","7.38","3.28","71.38","4.92","0.41","0.01","0.03","0.00","137.01","0.00","9.85","1.07","1.07","0.00","2.22","30.36","0.00","8.20","0.00","0.00","0.08","0.74","5.23","0.00","N/A","0.82","78.76","128.81","17.23","0.21","0.82","49.23","N/A","0.00","0.00","0.02","7.38","0.49","0.04","0.66","18.87","0.74","0.08","0.00","0.08","75.48","0.33","115.68"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","3","Lunch","1","pitta bread","BPTB","Brown pitta bread","Brown / wholemeal pitta bread","NDNS","117","4","Other breads <8g/100g fat: bagel, chapatis (made without fat), milk bread, grilled papadums, pitta, rye bread, soda, flour tortillas, crumpets","Other breads <8g/100g fat: bagel, chapatis (made without fat), milk bread, grilled papadums, pitta, rye bread, soda, flour tortillas, crumpets","false","N/A","88.00","N/A","0.00","N/A","88.00","true","N/A","N/A","N/A","233.20","1.06","0.29","8.10","50.95","2.11","0.00","0.00","N/A","N/A","0.00","42.24","2.38","0.00","0.00","0.00","5.28","730.40","0.00","0.26","0.04","0.39","0.18","991.76","4.58","18.48","0.00","1.67","0.00","2.11","4.40","0.00","21.12","0.00","0.39","1.14","2.90","5.13","2.38","N/A","0.53","80.96","96.80","0.00","0.04","1.76","404.80","7.92","48.84","0.44","0.21","0.00","1.41","0.03","1.76","0.00","0.00","0.09","0.00","0.18","28.78","1.58","143.44"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","3","Lunch","2","spinach","SPNR","Spinach raw, e.g. in salad","Spinach raw, e.g. in salad","NDNS","1914","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","false","N/A","79.80","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/lettuce/Lett7.jpg","0.00","N/A","79.80","true","N/A","N/A","N/A","19.95","0.64","0.06","2.23","1.28","1.20","0.00","0.00","N/A","N/A","20.75","135.66","1.68","0.00","27.93","2804.97","0.00","78.20","0.00","0.05","0.32","0.06","0.03","82.19","1.68","90.97","0.40","0.40","0.00","1.20","1.60","0.00","43.09","0.00","0.48","0.96","1.52","4.99","1.68","N/A","0.24","35.91","399.00","0.00","0.07","0.80","111.72","3.11","0.08","0.40","0.06","2820.93","0.32","0.00","0.56","470.02","0.00","0.16","0.00","1.36","71.58","0.56","63.84"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","3","Lunch","3","white rice","WRCE","White rice","White rice","NDNS","55","9","Rice","Rice","false","N/A","261.89","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/rice/RiceBo6.jpg","0.00","N/A","261.89","true","N/A","N/A","N/A","382.36","1.05","0.24","7.86","90.88","0.00","0.00","0.00","N/A","N/A","0.00","52.38","0.26","0.00","0.00","0.00","2.62","230.46","0.00","0.34","0.00","0.37","0.24","1628.96","0.00","15.71","0.00","0.00","0.00","0.00","2.62","0.00","18.33","0.00","0.65","1.83","4.19","15.58","0.26","N/A","0.79","102.14","47.14","0.00","0.00","18.33","15.71","2.62","90.88","0.00","0.13","0.00","1.31","0.00","2.36","0.00","0.00","0.26","0.00","0.00","175.47","0.79","1223.03"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","3","Lunch","4","peppers","PRFR","Red peppers, raw","Red peppers, raw","NDNS","7857","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","false","N/A","49.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/mixed_peppers/e7856b2f-af38-4f0b-baad-9b79cfed6244.jpg","0.00","N/A","49.00","true","N/A","N/A","N/A","15.68","0.20","0.03","0.49","3.14","3.09","0.00","0.00","N/A","N/A","68.60","3.92","0.15","66.15","597.80","1550.85","0.00","11.76","0.00","0.01","0.02","0.09","0.00","65.66","0.78","10.29","1.76","1.23","0.00","3.09","0.49","0.00","6.86","0.00","0.05","0.64","0.74","3.06","0.15","N/A","0.05","10.78","78.40","0.00","0.01","0.00","1.96","0.93","0.05","0.00","0.00","1881.60","0.10","0.00","0.10","313.60","0.00","0.20","0.00","0.39","44.30","0.05","39.20"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","3","Lunch","5","mushrooms","MSRF","Mushrooms","Mushrooms","NDNS","1779","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","false","N/A","50.00","N/A","0.00","N/A","50.00","true","N/A","N/A","N/A","5.50","0.15","0.04","0.90","0.20","0.10","0.00","0.00","N/A","N/A","0.50","2.50","0.25","0.00","0.00","0.00","4.00","34.50","0.00","0.00","0.07","0.02","0.20","24.00","0.55","4.00","0.05","0.05","0.00","0.10","1.00","0.00","3.50","0.00","0.05","1.20","1.30","3.13","0.25","N/A","0.70","32.00","125.00","0.00","0.18","4.50","2.50","1.15","0.10","0.05","0.04","0.00","0.15","0.00","0.10","0.00","0.00","0.05","0.00","0.05","46.35","0.15","240.00"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","3","Lunch","6","coffee","CFFB","Coffee","Coffee","NDNS","2307","92","Coffee (excluding added sugar)","Coffee (excluding added sugar)","false","N/A","430.73","N/A","0.00","N/A","430.73","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","12.92","0.43","0.00","0.00","0.00","12.92","12.92","0.00","0.00","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.31","0.00","43.07","0.00","0.00","3.88","3.88","26.92","0.43","N/A","0.00","34.46","516.88","0.00","0.04","0.00","4.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","421.26","0.43","90.45"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","3","Lunch","7","associated food prompt","HD_LSSM","Lactose free semi skimmed milk","Lactose free semi skimmed milk","NDNS","9493","21","Semi-skimmed milks: includes longlife semi-skimmed","Semi-skimmed milks: includes longlife semi-skimmed","false","N/A","82.04","N/A","0.00","N/A","82.04","true","N/A","N/A","N/A","32.82","1.39","0.90","2.95","2.22","2.22","0.00","0.00","N/A","N/A","1.64","100.09","0.00","0.00","0.00","7.38","3.28","71.38","4.92","0.41","0.01","0.03","0.00","137.01","0.00","9.85","1.07","1.07","0.00","2.22","30.36","0.00","8.20","0.00","0.00","0.08","0.74","5.23","0.00","N/A","0.82","78.76","128.81","17.23","0.21","0.82","49.23","N/A","0.00","0.00","0.02","7.38","0.49","0.04","0.66","18.87","0.74","0.08","0.00","0.08","75.48","0.33","115.68"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","4","Afternoon snack or drink","1","crisps","TYRE","Tyrells crisps","Tyrells crisps","NDNS","10001","61","Potato based crisps – full fat","Potato based crisps – full fat","false","N/A","25.00","N/A","0.00","N/A","25.00","true","N/A","N/A","N/A","123.25","7.20","0.62","1.55","13.95","0.23","0.00","0.00","N/A","N/A","4.25","12.00","0.38","0.00","0.00","7.25","0.25","250.00","0.00","5.60","0.02","0.61","0.05","516.00","1.15","15.50","0.00","0.00","0.00","0.23","0.50","0.00","15.75","0.00","0.10","0.98","1.20","1.56","0.38","N/A","0.20","33.75","332.00","0.00","0.04","0.25","151.00","1.10","13.73","0.23","0.02","7.25","0.25","0.01","0.23","1.25","0.00","0.08","0.00","2.28","1.08","0.23","54.25"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","4","Afternoon snack or drink","2","white chocolate","CWHB","White chocolate, in bars","White chocolate, in bars","NDNS","7960","81","Chocolate: includes all plain, milk & white chocolate bars & coated bars e.g. caramels & wafers and full coated chocolate biscuits","Chocolate: includes all plain, milk & white chocolate bars & coated bars e.g. caramels & wafers and full coated chocolate biscuits","false","N/A","100.00","N/A","0.00","N/A","100.00","true","N/A","N/A","N/A","529.00","30.90","18.20","8.00","58.30","58.30","47.60","0.00","N/A","N/A","0.00","270.00","0.20","0.00","0.00","75.00","2.00","240.00","23.00","9.76","0.09","1.01","0.00","2212.00","0.00","10.00","0.10","0.00","0.00","10.70","30.00","10.70","26.00","0.00","0.00","0.20","2.80","6.25","0.20","N/A","0.60","230.00","350.00","0.00","0.49","4.00","110.00","0.00","0.00","47.60","0.08","75.00","1.30","0.14","2.60","13.00","0.00","0.10","0.00","1.10","0.60","0.90","933.00"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","4","Afternoon snack or drink","3","sparking water","FLWA","Flavoured water, still or fizzy (with added sugar)","Flavoured water, still or fizzy (with added sugar)","NDNS","5343","85","Other carbonated drinks (not diet)","Other carbonated drinks (not diet)","false","N/A","488.50","N/A","0.00","N/A","488.50","true","N/A","N/A","N/A","122.13","0.00","0.00","0.00","32.24","32.24","32.24","0.00","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","517.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30.53","0.00","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","32.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","456.26","0.00","127.01"
"ab80675d-dd17-4f0e-accd-70325e2d1eb5","LBD05","2018-09-04T07:41:11.303Z","2018-09-04T07:48:05.840Z","6 min","5","Evening meal","1","lamb hot pot","LHOP","Lamb hot pot / casserole","Lamb hot pot / casserole","NDNS","9822","42","Lamb and lamb dishes","Lamb and lamb dishes","true","N/A","233.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/chicken_sauce/m336.jpg","0.00","N/A","233.00","true","N/A","N/A","N/A","286.59","10.72","4.75","28.19","20.50","4.19","0.00","0.00","N/A","N/A","17.48","37.28","2.80","314.55","20.97","1169.66","2.33","319.21","95.53","3.31","0.28","0.79","0.21","1202.28","2.10","55.92","1.17","1.40","0.70","4.19","13.98","0.00","53.59","0.00","0.23","8.62","10.95","20.50","2.10","N/A","1.40","300.57","838.80","34.95","0.33","2.33","212.03","2.56","16.31","1.63","0.35","1337.42","4.43","0.65","6.06","258.63","2.10","0.70","0.79","1.40","168.93","3.50","1561.10"
